2021-03-09 08:36:40,094 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2021-03-09 08:36:40,152 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2021-03-09 08:36:40,154 INFO  Logger.cs: 73 - Commit version 1.5.1-0-g916b5db
2021-03-09 08:36:40,155 INFO  Logger.cs: 74 - Build version 1.5.7152.31018
2021-03-09 08:36:40,166 INFO  SwAddin.cs: 250 - Adding Assembly export to file menu
2021-03-09 08:36:40,167 INFO  SwAddin.cs: 253 - Adding Part export to file menu
2021-03-09 08:36:40,172 INFO  SwAddin.cs: 218 - Connecting plugin to SolidWorks
2021-03-09 17:53:53,012 INFO  SwAddin.cs: 271 - Assembly export called for file Thor_Mechanical.SLDASM
2021-03-09 17:55:41,994 INFO  SwAddin.cs: 271 - Assembly export called for file Thor.SLDASM
2021-03-09 17:55:43,601 INFO  SwAddin.cs: 290 - Saving assembly
2021-03-09 17:55:44,115 INFO  SwAddin.cs: 293 - Opening property manager
2021-03-09 17:55:44,139 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Thor.SLDASM
2021-03-09 17:55:44,420 INFO  ExportHelperExtension.cs: 1142 - Found 50 in Thor.SLDASM
2021-03-09 17:55:44,423 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Thor.SLDASM
2021-03-09 17:55:44,423 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2021-03-09 17:55:44,426 INFO  ExportHelperExtension.cs: 1167 - 7 components to check
2021-03-09 17:55:44,428 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Base-1
2021-03-09 17:55:44,429 INFO  ExportHelperExtension.cs: 1142 - Found 39 in Base-1
2021-03-09 17:55:44,430 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Base-1
2021-03-09 17:55:44,430 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Art1-1
2021-03-09 17:55:44,431 INFO  ExportHelperExtension.cs: 1142 - Found 54 in Art1-1
2021-03-09 17:55:44,433 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Art1-1
2021-03-09 17:55:44,434 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Art4-1
2021-03-09 17:55:44,435 INFO  ExportHelperExtension.cs: 1142 - Found 57 in Art4-1
